user,time_stamp,btag,cate,brand
6887,1493793400,pv,4267,17056
352645,1493807903,pv,4278,14983
962360,1493742387,pv,4517,174119
909816,1493824390,pv,7339,383485
909816,1493824395,pv,7339,383485
138702,1493799576,pv,12329,220596
282251,1493750943,pv,4552,287857
805861,1493769938,pv,4552,287857
605137,1493821065,pv,4552,287857
450389,1493806456,pv,4552,287857
1126266,1493822110,pv,6421,269810
1104193,1493776097,pv,6421,269810
1104193,1493776095,pv,6421,269810
351840,1493803472,pv,7359,434183
351840,1493803461,pv,7359,434183
704021,1493821658,pv,7359,434183
807394,1493816298,pv,7359,434183
295614,1493794369,pv,7359,434183
406186,1493804385,pv,7359,434183
947135,1493794166,pv,7359,434183
947135,1493794165,pv,7359,434183
947135,1493793966,pv,7359,434183
947135,1493794107,pv,7359,434183
947135,1493794163,pv,7359,434183
198837,1493807009,pv,7359,434183
784088,1493780128,pv,1157,249724
292737,1493783954,buy,4520,322463
292737,1493783811,pv,4520,322463
348632,1493778957,pv,12264,264473
717057,1493748434,pv,201,416741
812619,1493822325,pv,5474,323709
813412,1493801032,pv,6432,293023
95539,1493742588,fav,1,380616
95539,1493742578,pv,1,380616
95539,1493742573,pv,1,380616
95539,1493742572,pv,1,380616
95539,1493742565,pv,1,380616
95539,1493742562,pv,1,380616
174021,1493790877,pv,4521,166244
613244,1493783545,pv,1171,315036
613244,1493783356,pv,1171,315036
613244,1493783455,pv,1171,315036
776260,1493811167,pv,11590,414274
1035369,1493813250,pv,4521,22959
173988,1493783252,pv,4521,22959
173988,1493783248,pv,4521,22959
173988,1493783255,pv,4521,22959
173988,1493783256,pv,4521,22959
173988,1493783257,pv,4521,22959
173988,1493783253,pv,4521,22959
853342,1493778011,pv,4521,22959
912183,1493798828,pv,6957,95186
306362,1493785310,pv,4541,230970
67549,1493814922,pv,11418,451345
67549,1493814955,pv,11418,451345
171557,1493801197,pv,11868,93403
926362,1493818467,pv,4282,58326
613218,1493742650,pv,6814,185683
835818,1493769993,fav,4716,7234
835818,1493769885,pv,4716,7234
835818,1493769990,pv,4716,7234
649992,1493814495,pv,10875,12869
1103050,1493823610,pv,6080,352571
762310,1493781508,pv,4521,65244
762310,1493780010,pv,4521,65244
762310,1493780009,pv,4521,65244
762310,1493779988,pv,4521,65244
762310,1493779986,pv,4521,65244
762310,1493779971,pv,4521,65244
762310,1493779967,pv,4521,65244
762310,1493779943,pv,4521,65244
762310,1493779773,pv,4521,65244
762310,1493779758,pv,4521,65244
762310,1493779746,pv,4521,65244
762310,1493780963,pv,4521,65244
762310,1493784573,buy,4521,65244
964163,1493798955,pv,6523,231855
544999,1493778570,pv,11123,241638
864129,1493791915,pv,438,236675
864129,1493791902,pv,438,236675
833026,1493808513,pv,6415,411713
376134,1493813200,pv,3579,383130
376134,1493813219,pv,3579,383130
376134,1493813220,pv,3579,383130
500304,1493782386,pv,12299,442716
354812,1493745197,pv,12299,442716
261662,1493813693,pv,6433,12869
294687,1493745027,fav,5474,250141
294687,1493806593,pv,5474,250141
294687,1493745027,pv,5474,250141
387709,1493804485,pv,5474,250141
817440,1493783366,pv,4302,59308
317442,1493742109,pv,6428,3130
620358,1493793141,pv,6428,3130
1074086,1493809981,pv,6428,3130
1083230,1493817011,pv,9913,57049
794065,1493798829,pv,4521,107961
1000890,1493779485,pv,4521,107961
1058304,1493821323,fav,1226,425293
902805,1493783776,pv,1226,425293
902805,1493783774,pv,1226,425293
902805,1493783771,pv,1226,425293
1058304,1493821318,pv,1226,425293
880794,1493796768,pv,5541,139633
542697,1493798384,pv,1244,85475
746502,1493772128,pv,2522,28715
746502,1493772275,pv,2522,28715
367360,1493820809,pv,6955,324101
348480,1493823872,pv,6281,34491
699689,1493745431,pv,6281,34491
1045250,1493792153,pv,7845,209011
1045250,1493792226,pv,7845,209011
1045250,1493792217,cart,7845,209011
1054248,1493799246,pv,6261,166244
296258,1493802298,pv,6261,166244
690716,1493768072,pv,6261,166244
690716,1493768049,pv,6261,166244
690716,1493768065,pv,6261,166244
896898,1493795585,cart,6261,166244
794993,1493813253,pv,6261,166244
911310,1493825680,pv,6261,166244
911310,1493825686,pv,6261,166244
911310,1493825707,pv,6261,166244
1090040,1493796657,pv,6261,166244
356094,1493815313,pv,6261,166244
356094,1493815302,pv,6261,166244
356094,1493815293,pv,6261,166244
356094,1493815281,pv,6261,166244
131816,1493805949,pv,6261,166244
925690,1493796610,pv,6261,166244
925690,1493796568,pv,6261,166244
114163,1493753520,pv,6261,166244
258765,1493794628,pv,6261,166244
418263,1493826217,pv,6261,166244
245093,1493750572,pv,6261,166244
1057439,1493823800,pv,6261,166244
1057439,1493823797,pv,6261,166244
1057439,1493823790,pv,6261,166244
1057439,1493823722,pv,6261,166244
1057439,1493823728,pv,6261,166244
1057439,1493823739,pv,6261,166244
1057439,1493823765,pv,6261,166244
1057439,1493823769,pv,6261,166244
1057439,1493823772,pv,6261,166244
1057439,1493823774,pv,6261,166244
1057439,1493823781,pv,6261,166244
1057439,1493823782,pv,6261,166244
1057439,1493823784,pv,6261,166244
1057439,1493823785,pv,6261,166244
1057439,1493823786,pv,6261,166244
1057439,1493823787,pv,6261,166244
1057439,1493823819,pv,6261,166244
1057439,1493823815,pv,6261,166244
1057439,1493823811,pv,6261,166244
1057439,1493823805,pv,6261,166244
1057439,1493823804,pv,6261,166244
398228,1493742028,pv,6261,166244
747118,1493812699,pv,6261,166244
72003,1493802456,pv,6261,166244
171565,1493744813,pv,6261,166244
1024977,1493772305,pv,6261,166244
320995,1493820143,pv,6261,166244
72451,1493822450,pv,6261,166244
786097,1493801073,pv,6261,166244
484239,1493782209,fav,6261,166244
848087,1493776440,pv,6261,166244
363291,1493764783,pv,6261,166244
1080545,1493818711,pv,6261,166244
58474,1493812892,pv,6261,166244
577469,1493815179,pv,6261,166244
51796,1493792303,pv,6261,166244
51796,1493792326,pv,6261,166244
1131770,1493802093,pv,6261,166244
379021,1493782421,pv,6261,166244
420988,1493773708,pv,6261,166244
104609,1493804171,pv,6261,166244
644645,1493794676,pv,6261,166244
872511,1493777342,pv,6261,166244
774826,1493810398,pv,6261,166244
491498,1493784441,pv,6261,166244
396705,1493776828,pv,6261,166244
1099244,1493798935,pv,6261,166244
1099244,1493798940,pv,6261,166244
1099244,1493798944,pv,6261,166244
1099244,1493798949,pv,6261,166244
1099244,1493798951,pv,6261,166244
1099244,1493798953,pv,6261,166244
1099244,1493798955,pv,6261,166244
1099244,1493798958,pv,6261,166244
1099244,1493798964,pv,6261,166244
1099244,1493798971,pv,6261,166244
1099244,1493798977,pv,6261,166244
1099244,1493798979,pv,6261,166244
1099244,1493798981,pv,6261,166244
1099244,1493798983,pv,6261,166244
1099244,1493798985,pv,6261,166244
1099244,1493798990,pv,6261,166244
1099244,1493798992,pv,6261,166244
1099244,1493799000,pv,6261,166244
1099244,1493799006,pv,6261,166244
1099244,1493799044,pv,6261,166244
654080,1493793625,pv,6261,166244
654080,1493793634,pv,6261,166244
654080,1493793641,pv,6261,166244
654080,1493793647,pv,6261,166244
654080,1493793659,pv,6261,166244
654080,1493793668,pv,6261,166244
566578,1493805968,pv,6261,166244
566578,1493805967,pv,6261,166244
566578,1493805965,pv,6261,166244
566578,1493805960,pv,6261,166244
566578,1493805952,pv,6261,166244
556582,1493786975,pv,6261,166244
11112,1493770441,pv,6261,166244
527879,1493781631,pv,6261,166244
1031625,1493798267,pv,6261,166244
732270,1493773889,pv,6261,166244
732270,1493773926,pv,6261,166244
732270,1493773907,pv,6261,166244
732270,1493773608,pv,6261,166244
556582,1493786964,cart,6261,166244
831946,1493798866,pv,6261,166244
715388,1493791959,pv,6261,166244
1062383,1493812094,pv,6261,166244
346717,1493799441,pv,6261,166244
831205,1493818147,pv,6261,166244
831205,1493818152,pv,6261,166244
831205,1493818192,pv,6261,166244
1106007,1493773830,pv,6261,166244
670745,1493824263,pv,6261,166244
419422,1493774709,pv,6261,166244
652684,1493824281,pv,6261,166244
1082567,1493762399,pv,6261,166244
864195,1493821316,pv,6261,166244
752400,1493827089,pv,6261,166244
577838,1493824339,pv,6261,166244
577838,1493824352,pv,6261,166244
577838,1493824374,pv,6261,166244
577838,1493824386,pv,6261,166244
866436,1493768703,pv,6261,166244
306398,1493785039,pv,6261,166244
306398,1493785029,pv,6261,166244
349049,1493814618,pv,6261,166244
349049,1493814630,pv,6261,166244
349049,1493814626,pv,6261,166244
349049,1493814611,pv,6261,166244
1042700,1493782646,pv,6261,166244
1042700,1493782683,pv,6261,166244
1005163,1493781687,pv,6261,166244
785917,1493783822,pv,6261,166244
785917,1493783660,pv,6261,166244
504933,1493796403,pv,6261,166244
811632,1493788963,pv,6261,166244
811632,1493788955,pv,6261,166244
811632,1493788950,pv,6261,166244
811632,1493788949,pv,6261,166244
811632,1493788942,pv,6261,166244
811632,1493788935,pv,6261,166244
811632,1493820024,pv,6261,166244
352835,1493809950,pv,6261,166244
587065,1493790775,pv,6261,166244
264171,1493784419,pv,6261,166244
908155,1493822601,pv,6261,166244
888791,1493811268,pv,6261,166244
888791,1493811263,pv,6261,166244
893823,1493800824,pv,6261,166244
893823,1493800818,pv,6261,166244
893823,1493800811,pv,6261,166244
893823,1493800804,pv,6261,166244
877379,1493823356,pv,6261,166244
877379,1493823361,pv,6261,166244
450937,1493745772,pv,6261,166244
450937,1493774526,pv,6261,166244
1135231,1493797130,pv,6261,166244
45050,1493771609,pv,6261,166244
11656,1493823283,pv,6261,166244
531751,1493821670,pv,6261,166244
531751,1493821758,pv,6261,166244
435575,1493741858,pv,6261,166244
55523,1493795945,pv,6261,166244
551256,1493764997,pv,6261,166244
895294,1493786639,pv,6261,166244
435502,1493822176,pv,6261,166244
1091061,1493777923,pv,6261,166244
864333,1493749551,pv,6261,166244
864333,1493749554,pv,6261,166244
864333,1493749606,pv,6261,166244
864333,1493749627,pv,6261,166244
864333,1493749628,pv,6261,166244
486483,1493810886,pv,6261,166244
1067203,1493797408,pv,6261,166244
554720,1493786482,pv,6261,166244
554720,1493786503,pv,6261,166244
263926,1493801902,pv,6261,166244
263926,1493801893,pv,6261,166244
263926,1493801396,pv,6261,166244
427038,1493779755,pv,6261,166244
912895,1493805124,pv,6261,166244
50872,1493814937,pv,6261,166244
81722,1493791056,pv,6261,166244
350479,1493806160,pv,6261,166244
724982,1493810304,pv,6261,166244
46183,1493798165,pv,6261,166244
46183,1493798140,pv,6261,166244
46183,1493798112,pv,6261,166244
46183,1493798156,pv,6261,166244
46183,1493798080,pv,6261,166244
46183,1493798138,pv,6261,166244
46183,1493798136,pv,6261,166244
46183,1493798104,pv,6261,166244
46183,1493798217,pv,6261,166244
745260,1493822921,pv,6261,166244
875912,1493821691,pv,6261,166244
344371,1493812522,pv,6261,166244
516503,1493805250,pv,6261,166244
367035,1493783590,pv,6261,166244
49936,1493818025,pv,6261,166244
520775,1493805253,pv,6261,166244
580285,1493779522,pv,6261,166244
580285,1493779887,pv,6261,166244
904235,1493788330,pv,6261,166244
868481,1493815402,pv,6261,166244
741559,1493793681,pv,6261,166244
455956,1493812887,pv,6261,166244
896898,1493795525,pv,6261,166244
896898,1493795587,pv,6261,166244
896898,1493797322,pv,6261,166244
896898,1493797362,pv,6261,166244
896898,1493797366,pv,6261,166244
896898,1493797390,pv,6261,166244
896898,1493797397,pv,6261,166244
896898,1493797412,pv,6261,166244
896898,1493797414,pv,6261,166244
896898,1493797427,pv,6261,166244
896898,1493797431,pv,6261,166244
896898,1493797450,pv,6261,166244
896898,1493797449,pv,6261,166244
783162,1493822696,pv,6261,166244
952423,1493814214,pv,6261,166244
300219,1493803947,pv,6261,166244
558853,1493824485,pv,6261,166244
558853,1493824487,pv,6261,166244
558853,1493824495,pv,6261,166244
558853,1493824499,pv,6261,166244
866892,1493822423,pv,6261,166244
372838,1493787634,pv,6261,166244
372838,1493787609,pv,6261,166244
372838,1493787619,pv,6261,166244
372838,1493787625,pv,6261,166244
1137108,1493764700,pv,6261,166244
1028374,1493805395,pv,6261,166244
701477,1493803623,pv,6261,166244
728508,1493825542,pv,6261,166244
1051227,1493772027,pv,6261,166244
291636,1493756866,pv,6261,166244
1102749,1493756947,pv,6261,166244
759251,1493794137,pv,6261,166244
154684,1493810693,pv,6261,166244
154684,1493810768,pv,6261,166244
759251,1493794144,pv,6261,166244
759251,1493794143,pv,6261,166244
759251,1493794141,pv,6261,166244
202260,1493771920,pv,6261,166244
202260,1493771898,pv,6261,166244
202260,1493771894,pv,6261,166244
202260,1493771886,pv,6261,166244
202260,1493771879,pv,6261,166244
202260,1493771877,pv,6261,166244
202260,1493771872,pv,6261,166244
202260,1493771869,pv,6261,166244
202260,1493771859,pv,6261,166244
202260,1493771857,pv,6261,166244
202260,1493771855,pv,6261,166244
202260,1493771853,pv,6261,166244
202260,1493771842,pv,6261,166244
202260,1493771831,pv,6261,166244
1009963,1493823955,pv,6261,166244
1055878,1493821576,pv,6261,166244
1055878,1493821580,pv,6261,166244
1055878,1493821526,pv,6261,166244
1055878,1493821594,pv,6261,166244
1055878,1493821614,pv,6261,166244
1033739,1493781044,pv,6261,166244
847977,1493788038,pv,6261,166244
1092350,1493804829,pv,6261,166244
1107009,1493782588,pv,6261,166244
894887,1493767263,pv,6261,166244
139232,1493794000,pv,6261,166244
890529,1493763591,pv,6261,166244
890529,1493763585,pv,6261,166244
890529,1493763580,pv,6261,166244
1092464,1493818753,pv,6261,166244
22259,1493818903,pv,6261,166244
22259,1493818736,pv,6261,166244
22259,1493818728,pv,6261,166244
890019,1493742994,pv,6261,166244
228029,1493805109,pv,6261,166244
484239,1493782196,pv,6261,166244
820914,1493741372,pv,6261,166244
484239,1493814788,pv,6261,166244
484239,1493782180,pv,6261,166244
484239,1493782187,pv,6261,166244
12461,1493778046,pv,6261,166244
292778,1493822200,pv,6261,166244
1111682,1493810311,pv,6261,166244
1128518,1493821976,pv,6261,166244
1128518,1493821973,pv,6261,166244
427140,1493746791,pv,6261,166244
427140,1493746754,pv,6261,166244
427140,1493746748,pv,6261,166244
473988,1493778637,pv,6261,166244
473988,1493778716,pv,6261,166244
163596,1493772479,pv,6261,166244
163596,1493772483,pv,6261,166244
163596,1493772517,pv,6261,166244
163596,1493772518,pv,6261,166244
383597,1493769703,pv,6261,166244
1055878,1493821577,fav,6261,166244
1027929,1493817886,pv,5485,207761
1027929,1493817893,pv,5485,207761
1027929,1493817896,pv,5485,207761
1027929,1493817897,pv,5485,207761
1027929,1493817913,pv,5485,207761
704992,1493793415,pv,4335,32508
704992,1493793422,cart,4335,32508
954242,1493798253,buy,4505,160
954242,1493798328,buy,4505,160
954242,1493798210,buy,4505,160
954242,1493798351,pv,4505,160
954242,1493797689,pv,4505,160
954242,1493797610,pv,4505,160
954242,1493798209,pv,4505,160
954242,1493798230,pv,4505,160
954242,1493798191,pv,4505,160
954242,1493797590,pv,4505,160
954242,1493797587,pv,4505,160
954242,1493797936,pv,4505,160
954242,1493797696,pv,4505,160
954242,1493798317,pv,4505,160
954242,1493798250,pv,4505,160
543376,1493822744,pv,6185,14133
543376,1493822746,pv,6185,14133
636780,1493785700,pv,4278,177078
636780,1493785721,pv,4278,177078
636780,1493785720,pv,4278,177078
89421,1493787724,pv,4278,177078
89421,1493787747,pv,4278,177078
89421,1493787785,pv,4278,177078
89421,1493787789,pv,4278,177078
89421,1493787790,pv,4278,177078
692490,1493714455,pv,4278,177078
70934,1493767404,pv,4278,177078
830998,1493741259,pv,4278,177078
965177,1493809720,pv,4614,196442
965177,1493809725,pv,4614,196442
965177,1493810179,pv,4614,196442
893284,1493741832,pv,6040,226138
893284,1493741906,pv,6040,226138
893284,1493741760,pv,6040,226138
893284,1493741879,pv,6040,226138
893284,1493741763,pv,6040,226138
893284,1493741908,pv,6040,226138
893284,1493741877,pv,6040,226138
893284,1493741909,pv,6040,226138
271263,1493814936,pv,6040,226138
666027,1493800670,pv,6183,14133
279231,1493817261,pv,6183,14133
470224,1493789072,pv,4622,406362
120422,1493808441,pv,4622,406362
120422,1493808418,pv,4622,406362
120422,1493808440,pv,4622,406362
120422,1493808448,pv,4622,406362
120422,1493808423,pv,4622,406362
120422,1493808449,pv,4622,406362
120422,1493808450,pv,4622,406362
120422,1493807052,pv,4622,406362
120422,1493808392,pv,4622,406362
120422,1493808398,pv,4622,406362
120422,1493808401,pv,4622,406362
120422,1493808436,pv,4622,406362
120422,1493808428,pv,4622,406362
120422,1493808445,pv,4622,406362
120422,1493808426,pv,4622,406362
120422,1493808408,pv,4622,406362
120422,1493808412,pv,4622,406362
120422,1493808431,pv,4622,406362
682624,1493800458,buy,6744,235358
682624,1493800437,pv,6744,235358
682624,1493800495,pv,6744,235358
682624,1493800449,pv,6744,235358
67892,1493744181,pv,4512,208353
67892,1493744192,pv,4512,208353
714473,1493774602,pv,8105,301977
871862,1493789960,cart,8105,301977
581336,1493800098,pv,8105,301977
368923,1493821867,pv,8105,301977
368923,1493821715,pv,8105,301977
1055467,1493809265,pv,8105,301977
871862,1493798007,pv,8105,301977
871862,1493797907,pv,8105,301977
871862,1493790035,pv,8105,301977
871862,1493797145,pv,8105,301977
617245,1493776920,pv,8105,301977
617245,1493776819,pv,8105,301977
617245,1493776632,pv,8105,301977
617245,1493776616,pv,8105,301977
617245,1493776570,pv,8105,301977
617245,1493776832,pv,8105,301977
1123806,1493776277,pv,8105,301977
763476,1493814535,pv,8105,301977
763476,1493814527,pv,8105,301977
377201,1493770536,pv,8105,301977
124404,1493768941,pv,8105,301977
124404,1493768942,pv,8105,301977
124404,1493768814,pv,8105,301977
124404,1493768812,pv,8105,301977
124404,1493768800,pv,8105,301977
124404,1493768772,pv,8105,301977
124404,1493768821,pv,8105,301977
124404,1493768825,pv,8105,301977
124404,1493768851,pv,8105,301977
124404,1493768852,pv,8105,301977
1076599,1493813520,pv,8105,301977
363336,1493779605,pv,8112,115992
197111,1493744600,pv,8112,115992
333519,1493779956,pv,8112,115992
333519,1493779958,pv,8112,115992
333519,1493779963,pv,8112,115992
1098106,1493775457,pv,6057,417073
1098106,1493775467,pv,6057,417073
581899,1493818227,pv,6057,417073
4195,1493770600,pv,6057,417073
957309,1493822175,pv,6057,417073
268718,1493773884,pv,6057,417073
87603,1493791352,pv,6057,417073
196779,1493795376,pv,6057,417073
1137793,1493786801,pv,6057,417073
842360,1493769627,pv,6057,417073
209008,1493770883,pv,6057,417073
120438,1493806376,pv,6057,417073
267705,1493806249,pv,6057,417073
87603,1493791450,cart,6057,417073
89494,1493824488,fav,5944,79228
89494,1493824491,pv,5944,79228
89494,1493824483,pv,5944,79228
89494,1493824489,pv,5944,79228
515225,1493741384,pv,12776,311008
515225,1493741414,pv,12776,311008
515225,1493741391,pv,12776,311008
515225,1493741386,pv,12776,311008
506143,1493744508,pv,6251,273307
993683,1493799960,pv,6251,273307
993683,1493790526,pv,6251,273307
993683,1493799986,pv,6251,273307
993683,1493790480,pv,6251,273307
993683,1493790410,pv,6251,273307
132364,1493817438,pv,6251,273307
993683,1493790440,cart,6251,273307
815211,1493763494,pv,5331,270740
269582,1493786729,pv,4289,213012
993382,1493821963,pv,4289,213012
686623,1493740879,pv,4289,213012
686623,1493740893,pv,4289,213012
686623,1493740857,pv,4289,213012
686623,1493740861,pv,4289,213012
614605,1493802684,pv,4289,213012
911166,1493757520,pv,4289,213012
559290,1493772819,pv,4289,213012
559290,1493772893,pv,4289,213012
559290,1493772801,pv,4289,213012
559290,1493772811,pv,4289,213012
559290,1493772894,pv,4289,213012
559290,1493772831,pv,4289,213012
559290,1493772413,pv,4289,213012
559290,1493772868,pv,4289,213012
559290,1493772843,pv,4289,213012
559290,1493772852,pv,4289,213012
1076691,1493798386,pv,4289,213012
1076691,1493798413,pv,4289,213012
434239,1493824549,pv,4289,213012
754375,1493792605,pv,4289,213012
453112,1493779031,pv,4289,213012
453112,1493779014,pv,4289,213012
453112,1493778994,pv,4289,213012
453112,1493778971,pv,4289,213012
453112,1493778957,pv,4289,213012
269712,1493790497,pv,4289,213012
269712,1493790443,pv,4289,213012
269712,1493790413,pv,4289,213012
269712,1493790484,pv,4289,213012
269712,1493790472,pv,4289,213012
269712,1493790455,pv,4289,213012
269712,1493790496,pv,4289,213012
269712,1493790492,pv,4289,213012
269712,1493790451,pv,4289,213012
269712,1493790489,pv,4289,213012
269712,1493790447,pv,4289,213012
269712,1493790404,pv,4289,213012
269712,1493790406,pv,4289,213012
269712,1493790446,pv,4289,213012
269712,1493790424,pv,4289,213012
269712,1493790459,pv,4289,213012
269712,1493790495,pv,4289,213012
393762,1493789008,pv,4289,213012
393762,1493789003,pv,4289,213012
245235,1493787209,pv,4289,213012
567161,1493769009,pv,4289,213012
190365,1493792381,pv,4289,213012
190365,1493792434,pv,4289,213012
190365,1493792433,pv,4289,213012
445274,1493799709,pv,4289,213012
1040271,1493790326,pv,4289,213012
1040271,1493790231,pv,4289,213012
1040271,1493790185,pv,4289,213012
1040271,1493790173,pv,4289,213012
1040271,1493807036,pv,4289,213012
1040271,1493807026,pv,4289,213012
33264,1493818399,pv,4289,213012
408724,1493788732,pv,4289,213012
170478,1493813098,pv,4289,213012
170478,1493813102,pv,4289,213012
170478,1493813112,pv,4289,213012
170478,1493813123,pv,4289,213012
170478,1493813129,pv,4289,213012
170478,1493813131,pv,4289,213012
382007,1493790573,pv,4289,213012
382007,1493790572,pv,4289,213012
455748,1493824092,pv,4289,213012
455748,1493824071,pv,4289,213012
455748,1493824060,pv,4289,213012
722201,1493803216,pv,4289,213012
171665,1493805896,pv,4289,213012
119226,1493816778,pv,4289,213012
586099,1493801602,pv,4289,213012
829979,1493823592,pv,4289,213012
66710,1493773899,pv,4289,213012
66710,1493773903,pv,4289,213012
66710,1493773911,pv,4289,213012
493923,1493795045,cart,5302,297367
267164,1493818597,pv,5302,297367
778251,1493756906,pv,5302,297367
376212,1493772647,pv,5302,297367
621189,1493805035,pv,5302,297367
833104,1493817260,pv,5302,297367
918429,1493779972,pv,5302,297367
918429,1493779975,pv,5302,297367
609137,1493804680,pv,5302,297367
609137,1493804542,pv,5302,297367
609137,1493804545,pv,5302,297367
609137,1493804573,pv,5302,297367
609137,1493804574,pv,5302,297367
493923,1493795015,pv,5302,297367
450829,1493796218,pv,5302,297367
700387,1493810673,pv,5302,297367
612320,1493771533,pv,5302,297367
612320,1493771545,pv,5302,297367
320563,1493786224,pv,5302,297367
320563,1493786245,pv,5302,297367
320563,1493786251,pv,5302,297367
612320,1493771561,pv,5302,297367
829067,1493805686,pv,5302,297367
379993,1493783582,pv,5302,297367
379993,1493783595,pv,5302,297367
379993,1493783600,pv,5302,297367
839950,1493797167,pv,5302,297367
567676,1493801521,pv,5302,297367
241833,1493774359,pv,5302,297367
444955,1493790527,pv,5302,297367
332301,1493807792,pv,5302,297367
332301,1493809473,pv,5302,297367
768959,1493820182,pv,5302,297367
212838,1493793723,pv,5302,297367
1066363,1493805595,pv,5302,297367
1066363,1493805597,pv,5302,297367
1066363,1493777011,pv,5302,297367
1066363,1493776999,pv,5302,297367
1066363,1493776935,pv,5302,297367
372862,1493741876,pv,5302,297367
96255,1493781441,pv,5302,297367
1066363,1493805594,fav,5302,297367
439498,1493811750,fav,5302,297367
500552,1493824470,pv,5302,297367
365918,1493776019,pv,5302,297367
365918,1493775962,pv,5302,297367
235292,1493777864,pv,5302,297367
235292,1493777804,pv,5302,297367
235292,1493777809,pv,5302,297367
439498,1493811565,pv,5302,297367
439498,1493811786,pv,5302,297367
439498,1493811745,pv,5302,297367
439498,1493811621,pv,5302,297367
439498,1493811615,pv,5302,297367
439498,1493811573,pv,5302,297367
439498,1493811553,pv,5302,297367
243579,1493761456,pv,5302,297367
526233,1493772819,pv,5302,297367
526233,1493772864,pv,5302,297367
526233,1493772858,pv,5302,297367
603060,1493783525,pv,5302,297367
603060,1493783537,pv,5302,297367
603060,1493783543,pv,5302,297367
603060,1493783583,pv,5302,297367
603060,1493783597,pv,5302,297367
603060,1493783620,pv,5302,297367
603060,1493783741,pv,5302,297367
603060,1493783819,pv,5302,297367
603060,1493783926,pv,5302,297367
603060,1493783933,pv,5302,297367
603060,1493784504,pv,5302,297367
603060,1493784590,pv,5302,297367
603060,1493783532,pv,5302,297367
1045170,1493824894,pv,5302,297367
1045170,1493824868,pv,5302,297367
370537,1493792804,pv,5302,297367
370537,1493792818,pv,5302,297367
370537,1493792844,pv,5302,297367
370537,1493792881,pv,5302,297367
952248,1493745772,pv,10657,296289
929359,1493755114,pv,4816,91763
929359,1493755103,cart,4816,91763
375532,1493764859,pv,5515,247789
541821,1493784542,pv,6308,313882
500901,1493774349,pv,1,140964
869107,1493788330,pv,1101,110584
709020,1493821889,pv,7205,406779
709020,1493821884,pv,7205,406779
1074936,1493767229,pv,7205,406779
1074936,1493766912,pv,7205,406779
1074936,1493766484,pv,7205,406779
1095563,1493813437,pv,7205,406779
229836,1493817682,pv,7205,406779
1116937,1493822010,pv,7205,406779
1021785,1493825777,pv,7205,406779
1021785,1493825783,pv,7205,406779
1021785,1493825773,pv,7205,406779
1021785,1493825768,pv,7205,406779
1021785,1493825761,pv,7205,406779
1127361,1493745117,pv,7205,406779
1115781,1493769719,pv,7205,406779
382615,1493821011,pv,7205,406779
142133,1493814194,pv,7205,406779
279878,1493770724,pv,7205,406779
62665,1493781109,pv,7205,406779
1023487,1493824906,pv,7205,406779
1023487,1493824889,pv,7205,406779
1023487,1493824873,pv,7205,406779
1023487,1493824860,pv,7205,406779
448609,1493801039,pv,7205,406779
448609,1493801037,pv,7205,406779
448609,1493801040,pv,7205,406779
1008019,1493784764,pv,7205,406779
1008019,1493784972,pv,7205,406779
886638,1493809254,fav,7205,406779
240427,1493801243,pv,7205,406779
407861,1493817622,pv,7205,406779
554288,1493780010,pv,7205,406779
1020369,1493772437,pv,7205,406779
912545,1493796164,pv,7205,406779
912545,1493796147,pv,7205,406779
912545,1493796150,pv,7205,406779
904125,1493775971,pv,7205,406779
970476,1493803053,pv,7205,406779
970476,1493802937,pv,7205,406779
970476,1493802671,pv,7205,406779
970476,1493802659,pv,7205,406779
970476,1493825492,pv,7205,406779
970476,1493825491,pv,7205,406779
970476,1493825484,pv,7205,406779
970476,1493825480,pv,7205,406779
1101177,1493823281,pv,7205,406779
967365,1493814798,pv,7205,406779
967365,1493814795,pv,7205,406779
967365,1493814802,pv,7205,406779
967365,1493814801,pv,7205,406779
1034055,1493813378,pv,7205,406779
432010,1493777267,pv,7205,406779
799745,1493823503,pv,7205,406779
1011649,1493788055,pv,7205,406779
915932,1493809310,pv,7205,406779
52114,1493816667,pv,7205,406779
210627,1493777014,pv,7205,406779
488734,1493814634,pv,7205,406779
71665,1493752025,pv,7205,406779
71665,1493752041,pv,7205,406779
71665,1493751992,pv,7205,406779
71665,1493752001,pv,7205,406779
71665,1493752008,pv,7205,406779
71665,1493752125,pv,7205,406779
71665,1493752215,pv,7205,406779
577837,1493822343,pv,7205,406779
970476,1493802673,cart,7205,406779
978833,1493777433,pv,7205,406779
432520,1493819061,pv,7205,406779
886638,1493809246,pv,7205,406779
886638,1493809244,pv,7205,406779
886638,1493809243,pv,7205,406779
886638,1493809239,pv,7205,406779
886638,1493809262,pv,7205,406779
886638,1493809255,pv,7205,406779
886638,1493809251,pv,7205,406779
886638,1493809249,pv,7205,406779
561834,1493806011,pv,7205,406779
173491,1493777303,pv,7205,406779
207467,1493776660,pv,7205,406779
462088,1493813691,pv,7205,406779
462088,1493813809,pv,7205,406779
529338,1493807046,pv,7205,406779
886638,1493809256,cart,7205,406779
763816,1493786932,pv,7205,406779
126466,1493814500,pv,7205,406779
815284,1493788022,pv,6181,320010
967011,1493818622,pv,12364,239326
572811,1493818011,pv,546,115745
572811,1493818248,pv,546,115745
268728,1493803961,pv,4283,57137
191199,1493813295,pv,4283,57137
