adgroup_id,cate_id,campaign_id,customer,brand,price
192892,5920,87109,14585,225835.0,858.0
237705,5920,87109,14585,225835.0,858.0
300827,5920,87109,14585,225835.0,958.0
192914,5920,87109,14585,225835.0,1798.0
323449,5920,87109,14585,225835.0,1798.0
298017,5920,87109,14585,225835.0,858.0
320600,5920,87109,14585,225835.0,1788.0
192908,5861,86970,14585,225835.0,728.0
387317,3787,103446,14585,225835.0,298.0
312612,5920,86556,14585,225835.0,3318.0
312865,5779,86843,14585,225835.0,838.0
305402,5920,87109,14585,225835.0,1598.0
305472,5920,87109,14585,225835.0,1298.0
312788,3787,86843,14585,225835.0,298.0
351268,5779,103446,14585,225835.0,538.0
305457,5920,87109,14585,225835.0,1498.0
435542,5920,87109,14585,225835.0,978.0
323568,5920,87109,14585,225835.0,858.0
190671,5861,86970,14585,225835.0,438.0
305444,5920,87109,14585,225835.0,1698.0
192921,5920,87109,14585,225835.0,1140.0
338841,3787,86843,14585,225835.0,398.0
195785,4612,86373,14585,225835.0,186.0
192891,5920,87109,14585,225835.0,768.0
192930,5920,87109,14585,225835.0,858.0
200027,5920,87109,14585,225835.0,858.0
168072,5920,87109,14585,225835.0,878.0
26926,4781,137013,14591,369539.0,680.0
37527,4781,133923,14591,369539.0,1008.0
264918,180,133929,14598,195118.0,206.0
311642,681,133929,14598,425589.0,86.0
74292,9688,83238,14604,240359.0,14800.0
136840,9688,86638,14604,240359.0,14873.0
7364,9688,391479,14604,240359.0,12500.0
846331,9688,391479,14604,240359.0,10532.0
23621,6135,389351,14607,366345.0,1.1
687676,6515,133931,14610,95766.0,33.0
727545,6515,373926,14610,95766.0,30.0
687631,6515,372576,14610,95766.0,30.0
671839,6515,133931,14610,95766.0,33.0
647680,6515,133931,14610,95766.0,33.0
687761,6515,133931,14610,95766.0,33.0
687843,6515,133931,14610,95766.0,33.0
671943,6515,133931,14610,95766.0,33.0
647679,6515,133931,14610,95766.0,33.0
590154,10725,420419,14613,42534.0,15.0
649442,5329,243271,14627,427943.0,689.0
155115,5329,243271,14627,427943.0,639.0
494825,7885,389305,14630,259179.0,38.0
113942,7885,389305,14630,259179.0,58.0
27064,7885,389305,14630,259179.0,78.0
26252,7885,389305,14630,259179.0,298.0
31441,7885,389305,14630,259179.0,64.0
838245,5149,133937,14632,36241.0,0.09
392544,6406,43944,14634,234066.0,298.0
408404,6406,43944,14634,234066.0,99.0
425779,6406,43944,14634,234066.0,139.0
627752,6420,43944,14634,141442.0,61.0
404510,6408,43944,14634,234066.0,298.0
758036,1028,341198,14635,449556.0,198.0
286861,4267,85884,14638,168008.0,34.75
357233,4267,121198,14638,184451.0,33.5
173533,4267,408355,14638,184451.0,33.5
140794,9824,246499,14641,349395.0,5.0
142271,9824,246499,14641,349395.0,1.0
534921,5520,200278,14644,36412.0,440.0
651050,5520,77571,14644,36412.0,115.0
626080,5520,280819,14644,36412.0,440.0
35178,5520,228807,14644,36412.0,115.0
562402,5520,280819,14644,36412.0,215.0
588861,5520,200278,14644,36412.0,146.0
388889,5520,200278,14644,36412.0,115.0
45418,5520,108145,14644,36412.0,500.0
563509,5520,200278,14644,36412.0,1400.0
588901,4554,200278,14644,36412.0,500.0
588865,5372,200278,14644,36412.0,160.0
548975,5520,200278,14644,36412.0,540.0
588692,5520,200278,14644,36412.0,210.0
548916,5520,200278,14644,36412.0,265.0
562366,5520,280819,14644,36412.0,115.0
588694,5520,200278,14644,36412.0,500.0
548866,9723,74836,14644,36412.0,6.0
534922,5522,200278,14644,36412.0,400.0
651539,5520,77571,14644,36412.0,100.0
735317,5520,77571,14644,36412.0,440.0
588900,5520,200278,14644,36412.0,418.0
563631,5520,280819,14644,36412.0,500.0
548786,9723,74836,14644,36412.0,0.8
578269,5520,280819,14644,36412.0,178.0
588734,4554,200278,14644,36412.0,366.0
534974,5520,200278,14644,36412.0,600.0
147062,6261,38018,14649,114263.0,338.0
356034,5957,38018,14649,114263.0,399.0
745798,6261,38018,14649,114263.0,358.0
745796,6261,38018,14649,114263.0,369.0
356,5504,133942,14650,254541.0,218.0
108881,4285,137679,14652,370203.0,168.0
44223,4286,137679,14652,370203.0,168.0
43992,4280,137679,14652,296638.0,68.0
108060,4280,137679,14652,296638.0,63.0
129597,4286,137679,14652,370203.0,95.0
21267,4285,137679,14652,388700.0,68.0
579186,8113,215769,14655,264904.0,189.0
25098,8113,59953,14655,264904.0,207.0
25351,8113,59953,14655,264904.0,389.0
182018,8124,133945,14655,264904.0,129.0
160360,8113,161034,14655,264904.0,239.0
299705,7297,161034,14655,264904.0,189.0
607270,8115,10078,14655,264904.0,116.0
19858,8113,133945,14655,264904.0,207.0
109392,8114,61974,14655,264904.0,198.0
839780,6261,220730,14656,234846.0,688.0
552565,1665,133947,14656,234846.0,988.0
246705,6734,172192,14662,40430.0,79.0
354825,6734,172192,14662,40430.0,128.0
572859,6246,183167,14663,92154.0,48.0
572858,6250,183167,14663,75069.0,19.0
572860,6251,183167,14663,57590.0,22.0
283112,669,153526,14663,203877.0,28.0
522304,6255,183167,14663,203877.0,28.0
339097,669,183167,14663,203877.0,22.0
270405,669,183167,14663,203877.0,28.0
577818,6183,408624,14664,92699.0,88.0
399262,7146,408624,14664,92699.0,59.0
483499,6952,408624,14664,92699.0,45.0
590781,6952,408624,14664,92699.0,45.0
40047,6952,409904,14664,92699.0,35.0
511853,6952,408624,14664,92699.0,39.0
661069,7146,408624,14664,92699.0,65.0
752218,7980,275741,14665,404105.0,58.0
532839,7980,162100,14665,404105.0,88.0
666072,7980,385822,14665,404105.0,88.0
226157,7980,204012,14665,404105.0,188.0
95446,7980,162100,14665,404105.0,158.0
583569,7980,385810,14665,404105.0,58.0
567700,4384,407058,14666,247789.0,79.0
554293,4384,407058,14666,270147.0,89.0
6706,6281,244190,14667,450526.0,145.0
86236,8134,195862,14672,146641.0,70.0
672679,6428,116799,14673,150395.0,239.0
543883,6428,147478,14673,150395.0,239.0
167395,6423,203733,14679,188059.0,75.8
55962,2242,133954,14686,407986.0,25.0
73760,12845,133954,14686,407986.0,58.0
601680,6181,297378,14691,47338.0,35.0
601569,6181,297378,14691,168791.0,12.8
603739,6261,256555,14699,110345.0,232.77
566007,6261,133957,14699,110345.0,186.77
611240,6261,300549,14699,110345.0,232.77
770875,6261,11341,14699,110345.0,232.77
635178,6261,295962,14699,110345.0,232.77
749342,6261,133957,14699,110345.0,247.77
719016,6261,256532,14699,110345.0,232.77
612987,6261,168561,14699,110345.0,232.77
602516,6261,133957,14699,110345.0,232.77
603732,6261,142268,14699,110345.0,232.77
674300,6261,303662,14699,110345.0,232.77
674296,6261,303640,14699,110345.0,232.77
597058,6261,173441,14699,110345.0,232.77
315519,6300,133960,14707,99468.0,436.0
470407,6426,2028,14709,306287.0,340.0
12769,9177,384081,14710,329115.0,50.0
3529,9177,384081,14710,329115.0,35.0
405136,10296,133963,14716,183008.0,3.0
405233,10090,133963,14716,138893.0,2.2
150367,10547,133970,14730,68016.0,15.0
91465,9852,133970,14730,186145.0,35.0
234797,9678,133970,14730,186145.0,68.0
89594,5504,133970,14730,161320.0,25.0
728987,12117,133973,14735,306405.0,3000.0
41384,4312,133977,14741,363612.0,9.9
120510,6426,133978,14742,376341.0,488.0
161699,6426,150776,14742,382910.0,399.0
147083,6426,153766,14742,376341.0,149.0
151732,6426,133978,14742,376341.0,149.0
158462,6426,668,14742,376341.0,488.0
660839,760,248282,14746,144459.0,159.0
501025,760,248282,14746,144459.0,159.0
174709,312,133980,14746,144459.0,88.0
345085,1262,248282,14746,144459.0,99.0
508916,1243,112209,14747,395799.0,58.0
501143,7146,112209,14747,395799.0,59.0
546215,7146,171786,14747,395799.0,29.0
535624,1243,171786,14747,188080.0,78.0
540826,1243,112209,14747,188080.0,78.0
503880,1243,171786,14747,395799.0,58.0
1253,8914,133981,14748,45246.0,80.0
7322,10803,11986,14748,326842.0,70.0
677631,6932,385390,14750,367371.0,128.0
332828,6932,277727,14750,367371.0,132.0
395309,1260,345144,14759,137262.0,37.0
383154,1260,345144,14759,137262.0,19.0
382965,1260,345144,14759,137262.0,78.0
398788,1260,345144,14759,137262.0,205.0
399534,1260,345144,14759,137262.0,118.0
394819,1260,345144,14759,137262.0,46.0
416626,1260,345144,14759,137262.0,358.0
395263,1260,345144,14759,137262.0,74.0
305896,6261,133987,14764,194887.0,198.0
471115,6427,169204,14766,204596.0,342.0
335373,6423,396493,14766,204596.0,398.0
217988,2287,149436,14767,239939.0,135.0
334574,11159,416261,14769,86427.0,6700.0
327039,11159,416261,14769,86427.0,120.0
381144,11396,416261,14769,202850.0,6980.0
85687,11159,416261,14769,86427.0,130.0
244915,5953,144966,14770,378636.0,498.0
520879,6261,356929,14770,378636.0,368.0
526605,6300,133990,14770,378636.0,568.0
342165,5953,144966,14770,378636.0,498.0
157093,4516,133993,14773,353787.0,120.0
206056,4387,68467,14780,327004.0,84.8
533944,13,133998,14782,167311.0,19.9
84505,4545,197684,14783,264740.0,60.0
757785,11287,230898,14786,112094.0,445.0
480098,11287,230898,14786,69648.0,2.9
838036,11287,230898,14786,311008.0,545.0
40705,10953,138211,14789,43477.0,22.0
846007,11706,149772,14789,43477.0,109.0
43004,11700,134001,14789,43477.0,103.0
18179,5470,150574,14789,43477.0,68.0
9740,7371,138211,14789,43477.0,98.0
39995,11700,138211,14789,43477.0,108.0
845893,7822,149772,14789,43477.0,198.0
633,11700,149772,14789,43477.0,108.0
76419,5470,138211,14789,43477.0,66.0
43794,10953,134001,14789,43477.0,22.0
154134,9261,149772,14789,43477.0,200.0
845802,5470,149772,14789,43477.0,68.0
46655,9261,138211,14789,43477.0,60.0
46295,5339,138211,14789,43477.0,159.0
45908,4754,149772,14789,43477.0,399.0
846784,4610,150574,14789,43477.0,84.0
26969,11706,150574,14789,43477.0,109.0
264,11700,138211,14789,43477.0,103.0
48200,5470,149772,14789,43477.0,399.0
49933,11700,149772,14789,43477.0,148.0
44773,7822,138211,14789,43477.0,198.0
181350,11700,149772,14789,43477.0,148.0
45864,5470,138211,14789,43477.0,108.0
468345,5269,206447,14793,229195.0,2850.0
92623,5269,206389,14793,420829.0,1550.0
548464,10752,134006,14801,264928.0,436.0
52166,7815,386361,14801,205472.0,336.0
30712,6977,134007,14802,407536.0,18.0
15428,6977,36630,14802,425589.0,8.5
827381,11136,377132,14805,135829.0,130.0
3438,7851,134009,14807,353099.0,29.0
417825,4408,335415,14810,100456.0,156.0
646918,2240,95767,14811,398285.0,59.8
464833,2240,40051,14811,398285.0,59.8
534849,2240,71602,14811,398285.0,59.8
664852,2240,207095,14811,398285.0,59.8
645955,7820,385633,14822,391986.0,998.0
665892,7820,385633,14822,391986.0,1456.0
187435,4553,395256,14822,391986.0,3160.0
24738,4553,395256,14822,353787.0,1286.0
59974,10752,134012,14822,52476.0,2200.0
665133,4553,385633,14822,52476.0,2760.0
645878,7820,385633,14822,391986.0,1198.0
97238,4553,395256,14822,52476.0,2398.0
663595,7845,385633,14822,391986.0,1632.0
44863,4534,397916,14822,391986.0,1788.0
833491,6734,134013,14824,396992.0,99.0
417722,6261,17960,14828,334745.0,249.0
667105,4281,422524,14828,450184.0,199.0
667165,6261,422524,14828,334745.0,269.0
671816,4281,422524,14828,334745.0,129.0
417586,4280,17960,14828,334745.0,419.0
713401,4281,422524,14828,334745.0,149.0
696904,4281,422524,14828,334745.0,179.0
68154,6261,134015,14828,334745.0,599.0
400562,4280,17960,14828,334745.0,439.0
431935,6113,103099,14831,231321.0,59.0
533677,6113,174531,14831,231321.0,59.0
834394,4316,415190,14837,76705.0,22.0
304869,4316,415190,14837,76705.0,22.0
295852,4316,415190,14837,170345.0,36.0
337589,4316,415190,14837,170345.0,43.9
341978,4316,415190,14837,170345.0,36.0
414137,4316,415190,14837,59519.0,25.0
327312,1133,415190,14837,115105.0,29.9
323125,392,415190,14837,115105.0,29.9
295829,4316,415190,14837,76705.0,29.9
285093,10705,134021,14841,182750.0,39.8
135294,10705,419205,14841,287293.0,14.0
21318,10707,1254,14841,287293.0,71.28
51461,11462,10584,14841,287293.0,11.0
61900,10705,1254,14841,287293.0,48.0
292181,10705,134021,14841,182750.0,66.0
208891,10705,419205,14841,182750.0,68.0
563459,6261,138810,14843,407911.0,149.0
185455,6261,138811,14843,407911.0,149.0
121421,5480,183827,14845,354019.0,5.2
612784,5850,134023,14845,75603.0,19.6
109315,5480,134023,14845,160582.0,4.0
333991,5850,134023,14845,75603.0,18.4
612939,5850,134023,14845,75603.0,16.9
120837,5480,183827,14845,75603.0,8.8
663577,5850,134023,14845,75603.0,13.2
329662,5850,183827,14845,75603.0,11.8
162495,5850,183827,14845,75603.0,5.33
167574,5850,183827,14845,75603.0,10.6
155715,6427,242896,14850,79006.0,199.0
13893,9300,137768,14854,160582.0,166.0
361429,6412,226179,14856,359443.0,115.0
636262,6412,226179,14856,446308.0,98.0
381333,6412,226179,14856,359443.0,85.0
361347,6412,226179,14856,359443.0,115.0
353009,6412,226179,14856,359443.0,85.0
352863,6412,226179,14856,359443.0,120.0
352825,6412,226179,14856,359443.0,90.0
550226,9866,134033,14865,261117.0,0.5
255770,9784,82774,14866,347687.0,17.8
43568,9830,82774,14866,347687.0,33.87
358132,11435,74635,14867,248749.0,78.0
378305,11434,74635,14867,347360.0,69.0
358189,11434,74635,14867,347360.0,89.0
200687,10402,134035,14870,85347.0,712.0
127628,10402,134035,14870,85347.0,1186.67
205432,10402,134035,14870,85347.0,536.0
73557,6980,134035,14870,85347.0,1900.0
86711,6980,134035,14870,85347.0,796.0
279263,4771,134035,14870,85347.0,1552.0
345943,10402,195436,14870,85347.0,1186.67
116520,6980,134035,14870,85347.0,864.0
334247,6980,195436,14870,85347.0,864.0
129823,10402,134035,14870,85347.0,712.0
518042,6183,393783,14872,188080.0,44.0
490879,4721,138248,14877,69348.0,70.0
235559,9497,387174,14878,95335.0,105.6
759697,4824,212707,14888,255785.0,520.0
842547,6183,200611,14892,95766.0,108.0
837604,6183,199073,14892,95766.0,108.0
676114,856,134040,14892,95766.0,118.0
740453,856,223222,14892,95766.0,118.0
60626,4797,157314,14904,307399.0,23.0
568761,675,138534,14904,346638.0,9.9
3348,6980,134043,14905,65647.0,259.0
386732,4283,136679,14912,103633.0,129.0
342009,4283,173305,14912,103633.0,139.0
370413,4283,134047,14912,103633.0,139.0
602216,6167,423269,14913,430689.0,29.9
3589,5335,222235,14914,235407.0,37.0
147236,5335,177236,14914,235407.0,58.0
4062,472,222235,14914,235407.0,61.5
144560,5335,180949,14914,235407.0,50.0
282869,4280,400474,14923,251193.0,99.0
50651,4624,307676,14928,48993.0,78.0
68862,7086,134054,14930,220468.0,4.5
18906,10568,134054,14930,197329.0,18.0
28815,11309,49136,14932,64429.0,27.0
28783,11309,49136,14932,203992.0,2.9
28612,11309,49136,14932,64429.0,125.0
24949,1065,134055,14932,64429.0,23.8
29017,8000,140788,14934,193171.0,128.0
18198,7999,134056,14934,193171.0,156.0
548347,978,352452,14941,273723.0,100.0
395659,11311,156055,14947,444812.0,0.8
527717,4526,1154,14948,197848.0,188.0
765373,6183,421431,14952,188080.0,198.0
719775,7146,134062,14952,188080.0,168.0
465823,4297,134063,14954,452561.0,68.0
131227,10983,134063,14954,452561.0,40.0
48970,7339,1462,14957,215488.0,118.0
25540,7208,1462,14957,215488.0,258.0
4489,7339,1462,14957,215488.0,79.0
25539,7214,1462,14957,215488.0,108.0
25797,7208,1462,14957,215488.0,129.0
33327,7209,1462,14957,215488.0,499.0
74238,7205,1462,14957,215488.0,229.0
41792,7210,1462,14957,215488.0,169.0
48194,7208,1462,14957,215488.0,308.0
20713,7208,1462,14957,215488.0,288.0
70075,7339,1462,14957,215488.0,148.0
37922,7339,1462,14957,215488.0,139.0
30558,7210,1462,14957,215488.0,128.0
32955,7208,1462,14957,215488.0,135.0
30507,7208,1462,14957,215488.0,139.0
147408,7210,1462,14957,215488.0,109.0
27584,7208,1462,14957,215488.0,299.0
25630,7208,1462,14957,215488.0,188.0
25481,7339,1462,14957,215488.0,108.0
25799,7208,1462,14957,215488.0,169.0
25626,7208,1462,14957,215488.0,154.0
25535,7208,1462,14957,215488.0,199.0
25793,7210,1462,14957,215488.0,199.0
4490,7208,1462,14957,215488.0,98.0
25633,7208,1462,14957,215488.0,175.0
25534,7205,1462,14957,215488.0,138.0
25542,7214,1462,14957,215488.0,176.0
25483,7210,1462,14957,215488.0,349.0
25543,7211,1462,14957,215488.0,88.0
54307,7205,1462,14957,215488.0,308.0
47386,7208,1462,14957,215488.0,368.0
25544,7210,1462,14957,215488.0,99.0
25538,7208,1462,14957,215488.0,79.0
70064,7205,1462,14957,215488.0,188.0
43878,7208,1462,14957,215488.0,88.0
30650,7205,1462,14957,215488.0,228.0
484965,4,352054,14958,63272.0,270.0
336000,5154,134065,14961,237452.0,7.0
320627,8242,134065,14961,237452.0,17.6
414740,254,134065,14961,237452.0,13.6
407191,5154,134065,14961,237452.0,19.5
136587,5154,134065,14961,383608.0,26.84
411774,5154,134065,14961,383608.0,3.8
414799,5154,134065,14961,383608.0,3.6
41595,5154,134065,14961,383608.0,1.5
238781,12410,134066,14962,93186.0,110.0
417554,4505,387387,14967,48514.0,598.0
669569,9445,151185,14971,81622.0,159.0
698262,9494,151185,14971,81622.0,449.0
561373,9494,202265,14971,81622.0,750.0
604617,9494,151185,14971,81622.0,719.0
603614,9445,151185,14971,81622.0,438.0
585000,9445,151185,14971,81622.0,118.0
678499,9445,151185,14971,81622.0,95.0
622786,9445,151185,14971,81622.0,350.0
604021,9494,162776,14971,81622.0,655.0
818673,9494,151185,14971,81622.0,275.0
764043,9494,151185,14971,81622.0,390.0
678850,9495,151185,14971,81622.0,339.0
11625,9969,139284,14972,136563.0,10.0
7521,9969,134069,14972,136563.0,10.0
76824,6023,184430,14974,262786.0,34.0
22406,6023,134071,14974,262786.0,34.0
631262,6426,210761,14975,94220.0,1598.0
766443,6423,355994,14975,192379.0,899.0
533307,6423,353833,14975,192379.0,988.0
564562,6426,210761,14975,94220.0,798.0
674311,6423,353833,14975,192379.0,899.0
835231,6426,134072,14975,94220.0,899.0
734099,6426,353833,14975,192379.0,899.0
684094,6426,210761,14975,192379.0,899.0
391525,6423,209973,14975,94220.0,898.0
91963,6423,134072,14975,94220.0,898.0
350616,6423,209973,14975,94220.0,898.0
582728,6426,210761,14975,94220.0,868.0
409734,6423,134072,14975,94220.0,889.0
391845,6426,210761,14975,94220.0,598.0
693719,6426,210761,14975,192379.0,899.0
705526,1243,356089,14979,95766.0,47.0
732191,6952,171330,14979,95766.0,49.9
732546,856,395277,14979,95766.0,55.0
619316,6952,338955,14979,95766.0,42.0
580230,6183,171330,14979,95766.0,82.0
593195,6183,356089,14979,95766.0,82.0
613471,6952,356089,14979,95766.0,49.0
684113,7146,395277,14979,373185.0,58.0
793715,7146,395277,14979,95766.0,46.0
657310,856,395277,14979,95766.0,58.0
815438,6183,382349,14979,95766.0,58.0
684109,1243,171330,14979,95766.0,47.0
717125,6183,112131,14979,95766.0,58.0
695843,359,366747,14982,203058.0,399.0
263652,531,64352,14983,396049.0,1.98
170015,1028,265861,14985,28703.0,99.0
623094,6261,193236,14988,235358.0,149.0
175763,4280,134077,14988,381059.0,158.0
126030,562,163093,14988,339374.0,218.0
157546,6261,163093,14988,234977.0,308.0
629499,12676,136871,14993,264065.0,336.0
144762,6423,207591,14994,387521.0,226.0
215377,5342,59222,14997,241044.0,399.0
12839,5978,137407,14997,339390.0,139.0
132952,7014,137408,14997,120848.0,78.0
350154,5978,137407,14997,87912.0,249.0
121170,7004,63490,14997,102343.0,269.0
230465,5751,242851,14998,298720.0,66.0
120630,3784,134083,15006,241359.0,3690.0
42956,133,222665,15008,323492.0,6.0
16220,133,222665,15008,184105.0,7.0
22576,6320,391597,15009,31831.0,178.0
123446,9494,403273,15010,88371.0,259.0
42431,9494,403273,15010,88371.0,329.0
186126,10758,275727,15027,47082.0,328.0
11657,1478,175330,15028,169965.0,339.0
5608,1478,175330,15028,169965.0,329.0
64616,1478,175330,15028,169965.0,389.0
19857,1478,175528,15028,169965.0,409.0
79217,1478,175330,15028,169965.0,345.0
44207,1478,175528,15028,169965.0,389.0
10643,1478,175330,15028,169965.0,238.0
147216,1478,175330,15028,169965.0,189.0
416001,8882,211395,15030,335394.0,10.0
366705,8882,134090,15030,335394.0,10.0
518711,8882,211395,15030,335394.0,35.9
309696,8882,211395,15030,335394.0,10.0
485785,5850,318638,15032,160582.0,2500.0
581290,4520,417106,15037,17433.0,148.0
746470,4282,411538,15037,17433.0,195.0
724094,4520,412794,15037,17433.0,259.0
805886,6261,411538,15037,17433.0,195.0
806966,4280,411538,15037,17433.0,179.0
634596,6261,417106,15037,17433.0,179.0
595133,4281,417106,15037,17433.0,155.0
783280,4282,411538,15037,17433.0,176.0
783228,4520,411538,15037,17433.0,178.0
783564,4281,411538,15037,17433.0,165.0
77061,9446,134096,15041,264740.0,255.0
521611,6281,160386,15046,13036.0,598.0
321065,7653,5361,15052,446739.0,125.0
503875,8502,137042,15053,428138.0,14800.0
438,8312,137042,15053,354803.0,21360.0
492264,8312,137042,15053,107512.0,21360.0
440,8312,137042,15053,354803.0,36800.0
441,8312,137042,15053,388485.0,12800.0
439,8312,137042,15053,354803.0,43200.0
515309,8312,137042,15053,354803.0,11800.0
226446,5868,134102,15058,386767.0,95.0
37064,5868,62888,15058,386767.0,72.0
21432,5265,134105,15061,66007.0,188.0
761637,1665,1681,15069,234846.0,316.0
549113,1665,1401,15069,234846.0,296.0
763763,4283,353835,15082,27058.0,118.0
645,1260,134112,15084,416823.0,12.0
226072,9664,134112,15084,416823.0,28.0
26161,1260,134112,15084,416823.0,53.5
209669,5384,134112,15084,416823.0,220.0
246892,2385,137342,15085,270352.0,187.0
70219,1535,134113,15085,333656.0,58.0
112644,6421,3351,15085,333656.0,48.0
98686,6421,3351,15085,333656.0,66.0
57023,6421,3351,15085,333656.0,28.0
472758,6426,137342,15085,61204.0,55.0
472720,6426,137342,15085,61204.0,55.0
455030,6426,137342,15085,61204.0,55.0
447499,6426,137342,15085,61204.0,55.0
475233,9493,122924,15090,369111.0,1488.0
410078,9493,226220,15090,369111.0,1233.0
405503,9493,134116,15090,369111.0,1139.0
409904,9493,220710,15090,369111.0,1214.0
240764,9017,134117,15091,422617.0,118.0
135858,2515,134122,15102,454025.0,56.0
213564,6261,134126,15108,188059.0,488.0
331493,6261,56389,15109,450184.0,198.0
157930,6261,52646,15109,255820.0,256.0
15554,7667,2314,15112,182828.0,108.0
219142,6550,137012,15113,372270.0,898.0
51121,6143,137012,15113,202229.0,3580.0
20178,11210,136941,15114,198556.0,1099.0
21774,11311,136941,15114,198556.0,349.0
53635,11310,136941,15114,198556.0,349.0
20046,6942,136941,15114,198556.0,199.0
1920,4349,134130,15119,254596.0,297.0
295908,2468,326493,15123,389719.0,25.0
670171,843,411243,15130,33578.0,98.0
24551,7335,134136,15132,243844.0,23.0
416447,7015,32219,15132,122143.0,4400.0
253995,5504,134136,15132,330658.0,280.0
119801,317,143813,15138,134391.0,8.5
132581,6793,134141,15139,359635.0,20.0
166229,6793,134141,15139,359635.0,15.0
522383,978,384353,15141,188059.0,65.0
657494,978,366129,15141,215943.0,32.0
517557,1244,384353,15141,397474.0,78.0
600526,1244,152780,15141,397474.0,89.0
621584,1244,152780,15141,397474.0,78.0
468871,978,134142,15141,287017.0,79.0
47759,978,388135,15141,287017.0,55.0
118608,978,134142,15141,287017.0,79.0
261065,10725,385063,15143,203933.0,19.9
107980,11429,385063,15143,304450.0,5.8
102349,6977,385063,15143,210340.0,6.0
330539,4622,103881,15144,242206.0,38.0
167735,7118,149147,15144,195240.0,0.48
91245,7041,178153,15144,441328.0,3.98
193944,4708,278946,15154,220504.0,27.0
70959,4597,134147,15155,425589.0,4.8
1316,4597,134147,15155,425589.0,3.4
105960,7645,420972,15156,160573.0,164.0
617026,5920,138858,15158,175975.0,318.0
48389,2233,134149,15162,63488.0,950.0
2673,2233,134149,15162,63488.0,270.0
464532,6246,17656,15167,21271.0,13.5
160935,6240,134152,15167,348849.0,20.2
247597,6244,134152,15167,92159.0,35.0
166320,6251,134152,15167,95776.0,10.0
31908,619,134155,15174,441786.0,50.0
567195,6426,220835,15175,37613.0,239.0
304597,6423,220835,15175,37613.0,169.0
448631,6423,220835,15175,37613.0,279.0
704279,6426,220835,15175,37613.0,279.0
567250,6426,220835,15175,37613.0,239.0
612674,6426,220835,15175,37613.0,279.0
590286,6423,220835,15175,37613.0,279.0
592130,6423,372564,15175,37613.0,169.0
584983,6426,220835,15175,37613.0,319.0
585041,6426,220835,15175,37613.0,319.0
629258,6426,220835,15175,37613.0,279.0
610052,6427,220835,15175,37613.0,279.0
573631,6426,372564,15175,37613.0,239.0
612557,6426,220835,15175,37613.0,279.0
612558,6426,220835,15175,37613.0,319.0
448630,6423,220835,15175,37613.0,279.0
783001,6426,220835,15175,37613.0,279.0
745811,6426,220835,15175,37613.0,279.0
567255,6427,220835,15175,37613.0,279.0
304596,6423,220835,15175,37613.0,169.0
745910,6426,220835,15175,37613.0,319.0
567148,6427,220835,15175,37613.0,239.0
806576,6427,220835,15175,37613.0,239.0
832402,6426,220835,15175,37613.0,319.0
610105,6423,220835,15175,37613.0,319.0
832432,6427,220835,15175,37613.0,239.0
806707,6426,220835,15175,37613.0,279.0
782998,6426,220835,15175,37613.0,239.0
567251,6426,220835,15175,37613.0,279.0
431193,6423,220835,15175,37613.0,279.0
832719,6426,220835,15175,37613.0,279.0
783000,6426,220835,15175,37613.0,279.0
552785,6426,220835,15175,37613.0,239.0
783079,6426,220835,15175,37613.0,319.0
567144,6426,220835,15175,37613.0,279.0
473200,6423,220835,15175,37613.0,229.0
660096,6427,220835,15175,37613.0,279.0
674404,6426,220835,15175,37613.0,279.0
269075,6432,220835,15175,37613.0,169.0
334201,6423,211065,15175,37613.0,199.0
678106,6426,220835,15175,37613.0,239.0
293425,6423,220835,15175,37613.0,169.0
745863,6426,220835,15175,37613.0,319.0
745806,6421,220835,15175,37613.0,159.0
612555,6426,220835,15175,37613.0,279.0
320028,6423,220835,15175,37613.0,169.0
660317,6426,220835,15175,37613.0,279.0
832404,6426,220835,15175,37613.0,319.0
333745,6423,220835,15175,37613.0,169.0
436260,6423,220835,15175,37613.0,239.0
832398,6426,220835,15175,37613.0,279.0
567146,6427,220835,15175,37613.0,279.0
316997,6423,220835,15175,37613.0,169.0
447747,6423,220835,15175,37613.0,199.0
612613,6426,220835,15175,37613.0,279.0
806702,6426,220835,15175,37613.0,319.0
276601,6423,220835,15175,37613.0,229.0
319959,6423,220835,15175,37613.0,199.0
555794,9729,97958,15176,353787.0,175.0
472984,9729,93754,15176,353787.0,175.0
98694,6254,134157,15179,332400.0,29.0
24275,6254,137451,15179,416530.0,35.0
291212,7947,315300,15184,188059.0,108.0
553838,6613,192460,15185,205415.0,35.0
50592,6615,134162,15188,61229.0,130.0
721784,6806,359560,15191,211613.0,368.0
223823,2468,134164,15193,434575.0,11.8
1730,9177,134165,15195,62009.0,48.0
1731,9177,134165,15195,28009.0,30.0
361266,8993,164324,15197,21570.0,58.0
106541,6555,162166,15197,253988.0,29.0
730078,6055,134166,15197,63507.0,39.0
361361,8993,164324,15197,417266.0,99.0
206969,6261,134167,15198,346480.0,240.0
696972,7001,368449,15210,394295.0,100.0
312005,6421,134178,15215,65706.0,99.0
313782,6421,162074,15215,65706.0,196.0
306561,6421,162074,15215,65706.0,276.0
329835,6421,161965,15215,65706.0,256.0
295451,9784,317904,15216,355756.0,3288.0
425545,1483,18579,15218,330827.0,4580.0
421371,1483,18579,15218,46410.0,4580.0
590953,1502,18579,15218,330827.0,59.0
805754,1606,18579,15218,239156.0,298.0
