user,time_stamp,btag,cate,brand
560681,1493803480,pv,8993,21602
560681,1493803500,pv,8993,21602
560681,1493803495,pv,8993,21602
560681,1493803496,pv,8993,21602
560681,1493803502,pv,8993,21602
419753,1493780195,pv,8993,21602
419753,1493780166,pv,8993,21602
824255,1493801388,pv,8993,21602
824255,1493801361,pv,8993,21602
841269,1493815554,pv,8993,21602
538577,1493812692,pv,8993,21602
470375,1493801016,pv,8993,21602
470375,1493801034,pv,8993,21602
925266,1493784715,pv,8993,21602
925266,1493784751,pv,8993,21602
925266,1493784379,pv,8993,21602
925266,1493784385,pv,8993,21602
925266,1493784610,pv,8993,21602
925266,1493784978,pv,8993,21602
925266,1493784980,pv,8993,21602
925266,1493784382,pv,8993,21602
925266,1493784381,pv,8993,21602
925266,1493784454,pv,8993,21602
925266,1493784328,pv,8993,21602
925266,1493784374,pv,8993,21602
925266,1493785125,pv,8993,21602
1118027,1493785015,cart,8993,21602
182766,1493821151,pv,8993,21602
712191,1493781890,pv,4781,67652
74716,1493777831,pv,5809,38566
562454,1493748772,pv,5809,38566
971379,1493822240,pv,7888,43253
42906,1493818257,pv,7888,43253
566707,1493772992,pv,7888,43253
801655,1493817283,pv,4267,101923
514245,1493765735,pv,5967,280890
912416,1493821268,pv,5154,430328
989716,1493772496,pv,4565,43708
989716,1493772242,pv,4565,43708
14057,1493783918,pv,4533,320842
821100,1493763867,pv,4533,320842
821100,1493763922,pv,4533,320842
821100,1493763739,pv,4533,320842
676336,1493825561,pv,4533,320842
676336,1493825553,pv,4533,320842
521190,1493826241,pv,4533,320842
680813,1493819667,pv,4533,320842
299157,1493790081,pv,5945,348682
836099,1493771197,pv,6176,335221
661288,1493743896,pv,5467,134236
153890,1493789616,buy,6408,79741
782,1493801204,pv,6960,89086
782,1493801210,pv,6960,89086
782,1493801170,pv,6960,89086
782,1493801160,pv,6960,89086
412241,1493804399,pv,6621,422613
30188,1493777919,pv,6414,363857
30188,1493777900,pv,6414,363857
362746,1493793201,pv,4345,289287
984704,1493821668,pv,4345,289287
808036,1493797279,pv,11481,329791
808036,1493797265,pv,11481,329791
808036,1493797264,pv,11481,329791
808036,1493797254,pv,11481,329791
808036,1493797251,pv,11481,329791
808036,1493797243,pv,11481,329791
808036,1493797242,pv,11481,329791
808036,1493797234,pv,11481,329791
808036,1493797231,pv,11481,329791
808036,1493797230,pv,11481,329791
808036,1493797224,pv,11481,329791
808036,1493797212,pv,11481,329791
663466,1493819403,pv,11481,329791
754358,1493757729,pv,10917,285730
744735,1493776852,pv,10483,76356
744735,1493775491,pv,10483,76356
266203,1493823862,pv,10483,76356
451200,1493812581,pv,5751,149725
451200,1493812578,pv,5751,149725
451200,1493812564,pv,5751,149725
451200,1493812544,pv,5751,149725
312671,1493796152,pv,5751,149725
451200,1493812543,cart,5751,149725
789699,1493777153,pv,6172,233576
587354,1493805545,pv,5944,14663
587354,1493805520,pv,5944,14663
587354,1493805521,pv,5944,14663
587354,1493805544,pv,5944,14663
515266,1493781816,pv,5944,14663
515266,1493781814,pv,5944,14663
301351,1493785463,pv,5944,14663
301351,1493808337,pv,5944,14663
814999,1493825515,pv,5944,14663
320282,1493804551,pv,5944,14663
142961,1493797254,pv,6802,307488
142961,1493797320,pv,6802,307488
142961,1493797302,pv,6802,307488
142961,1493797166,pv,6802,307488
783622,1493818422,pv,4417,280739
783622,1493818431,pv,4417,280739
783622,1493818433,pv,4417,280739
179832,1493795982,pv,4417,280739
179832,1493795993,pv,4417,280739
398815,1493806007,pv,4417,280739
398815,1493806900,pv,4417,280739
398815,1493807122,pv,4417,280739
398815,1493807201,pv,4417,280739
398815,1493807251,pv,4417,280739
398815,1493807275,pv,4417,280739
398815,1493823820,pv,4417,280739
398815,1493823844,pv,4417,280739
398815,1493806101,pv,4417,280739
345487,1493822628,pv,4417,280739
83872,1493805776,pv,4417,280739
83872,1493806148,pv,4417,280739
83872,1493806364,pv,4417,280739
834986,1493817364,pv,4417,280739
183679,1493804759,pv,4417,280739
55264,1493815293,pv,4417,280739
867322,1493816939,pv,4417,280739
170351,1493801929,pv,4417,280739
673852,1493778375,pv,6391,245169
673852,1493778373,pv,6391,245169
673852,1493778377,pv,6391,245169
673852,1493778292,pv,6391,245169
624620,1493819670,pv,6391,245169
824343,1493818411,pv,6391,245169
824343,1493819034,pv,6391,245169
824343,1493818621,pv,6391,245169
824343,1493818348,pv,6391,245169
351237,1493783920,pv,6795,328785
1025195,1493819611,pv,6427,159090
655999,1493789658,pv,7403,392038
655999,1493789681,pv,7403,392038
655999,1493789670,pv,7403,392038
460623,1493819115,pv,4612,86389
460623,1493819144,pv,4612,86389
906147,1493823988,pv,6711,163798
287697,1493797030,pv,5267,306143
578787,1493777115,pv,10697,115745
486163,1493811557,pv,7282,182958
486163,1493811519,pv,7282,182958
486163,1493811558,pv,7282,182958
486163,1493811556,fav,7282,182958
860173,1493775055,pv,4508,437869
772402,1493808329,pv,4508,437869
772402,1493795125,pv,4508,437869
772402,1493808398,pv,4508,437869
772402,1493808442,pv,4508,437869
772402,1493808445,pv,4508,437869
721760,1493805775,pv,8169,280890
626984,1493816238,pv,201,400083
1054246,1493824442,pv,11434,374118
63315,1493800998,pv,9010,66000
799096,1493789891,pv,5203,434661
799096,1493780588,pv,5203,434661
1113289,1493774035,pv,7702,427635
591261,1493820707,pv,1244,344135
485547,1493825285,pv,6540,267419
854481,1493814177,pv,6540,267419
444215,1493825145,pv,7766,271894
1092836,1493798720,pv,1259,64180
1092836,1493798849,pv,1259,64180
587276,1493787989,pv,2528,96565
814517,1493802646,pv,2528,96565
976045,1493801532,pv,5779,239190
615015,1493792221,pv,5779,239190
615015,1493792209,pv,5779,239190
615015,1493792165,pv,5779,239190
110087,1493785716,pv,5779,239190
110087,1493785828,pv,5779,239190
685420,1493813642,pv,5779,239190
758352,1493812602,pv,5779,239190
758352,1493812595,pv,5779,239190
1031669,1493783242,pv,5779,239190
634963,1493785902,pv,5779,239190
586686,1493796858,pv,5779,239190
24451,1493799231,pv,5779,239190
135630,1493744119,pv,5779,239190
350953,1493765843,pv,457,139834
416958,1493781171,pv,457,139834
522999,1493763832,pv,457,139834
711271,1493753822,pv,11156,34695
409780,1493778498,pv,11156,34695
23310,1493792467,pv,4551,75589
23310,1493787458,pv,4551,75589
1122044,1493781446,pv,4551,75589
1122044,1493781441,pv,4551,75589
1122044,1493781450,pv,4551,75589
1122044,1493781434,pv,4551,75589
1122044,1493781428,pv,4551,75589
1122044,1493781444,pv,4551,75589
369114,1493787036,pv,4551,75589
755701,1493794997,pv,4534,244891
1086248,1493807567,pv,4534,244891
1130055,1493801614,pv,4534,244891
971371,1493818976,pv,4534,244891
971371,1493818984,pv,4534,244891
983292,1493817273,pv,4534,244891
506348,1493788648,pv,4534,244891
652008,1493788033,pv,4534,244891
271462,1493820355,pv,4534,244891
1039943,1493822704,pv,4534,244891
99603,1493819011,pv,4534,244891
99603,1493818136,pv,4534,244891
722451,1493810321,pv,2528,78983
657250,1493804718,pv,5467,396838
657250,1493804695,pv,5467,396838
546844,1493823140,pv,5292,228588
798472,1493797992,pv,5480,118748
798472,1493797996,pv,5480,118748
798472,1493798023,pv,5480,118748
172131,1493786496,pv,5494,454343
867458,1493790484,pv,6421,216527
172760,1493776269,pv,6421,216527
220712,1493771528,pv,6421,216527
220712,1493768132,pv,6421,216527
77408,1493800251,cart,6421,216527
714838,1493780922,pv,6421,216527
83521,1493779089,pv,6421,216527
714838,1493753196,pv,6421,216527
607927,1493790873,pv,6421,216527
835754,1493818785,pv,6421,216527
77408,1493800116,pv,6421,216527
77408,1493800498,pv,6421,216527
77408,1493800856,pv,6421,216527
77408,1493800305,pv,6421,216527
77408,1493800878,pv,6421,216527
292228,1493797987,pv,6421,216527
292228,1493797907,pv,6421,216527
292228,1493797878,pv,6421,216527
292228,1493797995,pv,6421,216527
292228,1493795850,pv,6421,216527
292228,1493798021,pv,6421,216527
292228,1493795851,pv,6421,216527
292228,1493795832,pv,6421,216527
292228,1493795831,pv,6421,216527
292228,1493797998,pv,6421,216527
292228,1493795827,pv,6421,216527
292228,1493795790,pv,6421,216527
292228,1493798000,pv,6421,216527
292228,1493798012,pv,6421,216527
292228,1493798018,pv,6421,216527
292228,1493798054,pv,6421,216527
292228,1493797876,pv,6421,216527
292228,1493797872,pv,6421,216527
292228,1493797361,pv,6421,216527
292228,1493797965,pv,6421,216527
292228,1493797343,pv,6421,216527
292228,1493796609,pv,6421,216527
292228,1493796614,pv,6421,216527
292228,1493795839,pv,6421,216527
292228,1493795837,pv,6421,216527
292228,1493795836,pv,6421,216527
292228,1493796595,pv,6421,216527
292228,1493796588,pv,6421,216527
292228,1493796579,pv,6421,216527
292228,1493796577,pv,6421,216527
292228,1493797975,pv,6421,216527
769657,1493820731,pv,4508,44860
765028,1493799877,pv,7207,156773
57348,1493819685,pv,7266,53101
827695,1493783311,pv,7266,53101
584813,1493740935,pv,7266,53101
584813,1493740962,pv,7266,53101
584813,1493741278,pv,7266,53101
161100,1493792656,pv,11181,243119
161100,1493792827,pv,11181,243119
161100,1493792813,pv,11181,243119
161100,1493792792,pv,11181,243119
161100,1493792829,buy,11181,243119
119190,1493815071,pv,6255,199340
768722,1493781209,pv,6255,199340
768722,1493784911,pv,6255,199340
768722,1493790072,pv,6255,199340
768722,1493740785,pv,6255,199340
87968,1493799087,pv,6255,199340
262071,1493758656,pv,12691,113487
590825,1493771681,pv,4626,440475
486267,1493805915,pv,4626,440475
396439,1493801965,pv,4626,440475
396439,1493801956,pv,4626,440475
396439,1493801979,pv,4626,440475
990264,1493822375,pv,4626,440475
1003456,1493824173,pv,4626,440475
1003456,1493824177,pv,4626,440475
1003456,1493824217,pv,4626,440475
1003456,1493824603,pv,4626,440475
1003456,1493824621,pv,4626,440475
1003456,1493824661,pv,4626,440475
1003456,1493824715,pv,4626,440475
1003456,1493824779,pv,4626,440475
1003456,1493825667,pv,4626,440475
574175,1493785740,pv,4626,440475
1107253,1493784130,pv,4626,440475
350845,1493822364,pv,4626,440475
955099,1493813479,pv,4626,440475
447498,1493792100,pv,4626,440475
209981,1493783648,pv,4626,440475
209981,1493782405,pv,4626,440475
209981,1493782421,pv,4626,440475
209981,1493782526,pv,4626,440475
209981,1493782651,pv,4626,440475
134699,1493789581,pv,4626,440475
288015,1493800850,pv,4626,440475
1094896,1493802795,cart,4626,440475
368010,1493787199,pv,4626,440475
368010,1493787160,pv,4626,440475
740658,1493777918,buy,4626,440475
842620,1493802815,pv,4626,440475
734127,1493792974,pv,4626,440475
539386,1493794964,pv,4626,440475
539386,1493794963,pv,4626,440475
539386,1493794962,pv,4626,440475
539386,1493794918,pv,4626,440475
539386,1493794930,pv,4626,440475
539386,1493794952,pv,4626,440475
539386,1493794955,pv,4626,440475
352595,1493785008,pv,4626,440475
8271,1493778720,pv,4626,440475
8271,1493778721,pv,4626,440475
8271,1493778729,pv,4626,440475
8271,1493778731,pv,4626,440475
8271,1493778737,pv,4626,440475
8271,1493778738,pv,4626,440475
8271,1493778747,pv,4626,440475
8271,1493778710,pv,4626,440475
8271,1493778714,pv,4626,440475
8271,1493778716,pv,4626,440475
874599,1493793414,pv,4626,440475
874599,1493793419,pv,4626,440475
874599,1493793446,pv,4626,440475
764963,1493768378,pv,4626,440475
764963,1493768403,pv,4626,440475
957270,1493794798,pv,4626,440475
1092840,1493797395,pv,4626,440475
267415,1493819491,pv,4626,440475
829137,1493793450,pv,4626,440475
512000,1493765442,pv,4626,440475
1094896,1493802799,pv,4626,440475
1094896,1493802815,pv,4626,440475
1094896,1493802803,pv,4626,440475
1094896,1493802858,pv,4626,440475
1094896,1493802857,pv,4626,440475
850742,1493801084,pv,4626,440475
539235,1493777154,pv,4626,440475
790503,1493823979,pv,4626,440475
536788,1493808295,pv,4626,440475
536788,1493805834,pv,4626,440475
536788,1493806014,pv,4626,440475
536788,1493805721,pv,4626,440475
566150,1493781642,cart,4626,440475
146111,1493783515,pv,4626,440475
566150,1493781628,pv,4626,440475
566150,1493781645,pv,4626,440475
566150,1493781746,pv,4626,440475
166076,1493787681,pv,4626,440475
811528,1493789268,pv,4626,440475
811528,1493789201,pv,4626,440475
811528,1493789192,pv,4626,440475
811528,1493789291,pv,4626,440475
811528,1493790153,pv,4626,440475
811528,1493824339,pv,4626,440475
811528,1493824751,pv,4626,440475
811528,1493789173,pv,4626,440475
811528,1493789177,pv,4626,440475
811528,1493789187,pv,4626,440475
811528,1493789190,pv,4626,440475
811528,1493789191,pv,4626,440475
1087712,1493812509,pv,4626,440475
1087712,1493812535,pv,4626,440475
1087712,1493802788,pv,4626,440475
1087712,1493802796,pv,4626,440475
52410,1493744569,pv,4626,440475
52410,1493744556,pv,4626,440475
1082156,1493777760,pv,6082,103793
974904,1493816319,pv,438,236675
517147,1493784153,pv,6152,84155
517147,1493784182,pv,6152,84155
517147,1493784184,pv,6152,84155
517147,1493784171,pv,6152,84155
517147,1493784185,pv,6152,84155
517147,1493784183,pv,6152,84155
517147,1493784154,pv,6152,84155
218090,1493772868,pv,829,309569
514947,1493826939,pv,829,309569
1049865,1493795876,pv,829,309569
878847,1493801494,buy,829,309569
878847,1493801760,buy,829,309569
878847,1493801635,pv,829,309569
878847,1493801013,pv,829,309569
878847,1493801368,pv,829,309569
878847,1493801684,pv,829,309569
878847,1493800992,pv,829,309569
878847,1493800996,pv,829,309569
878847,1493801006,pv,829,309569
877389,1493814078,pv,6057,18001
1013166,1493771377,pv,6057,18001
1042631,1493802561,pv,6057,18001
1042631,1493802042,pv,6057,18001
1042631,1493802555,pv,6057,18001
382193,1493796799,pv,10142,117932
382193,1493796627,pv,10142,117932
382193,1493796607,pv,10142,117932
382193,1493796587,pv,10142,117932
382193,1493796635,pv,10142,117932
382193,1493796569,pv,10142,117932
382193,1493796539,pv,10142,117932
382193,1493796535,pv,10142,117932
382193,1493783796,pv,10142,117932
382193,1493796699,pv,10142,117932
382193,1493796849,pv,10142,117932
382193,1493796840,pv,10142,117932
382193,1493796824,pv,10142,117932
382193,1493796823,pv,10142,117932
382193,1493796808,pv,10142,117932
382193,1493796791,pv,10142,117932
382193,1493796790,pv,10142,117932
382193,1493783666,pv,10142,117932
382193,1493783665,pv,10142,117932
382193,1493783647,pv,10142,117932
382193,1493783628,pv,10142,117932
382193,1493783621,pv,10142,117932
382193,1493783616,pv,10142,117932
382193,1493796784,pv,10142,117932
382193,1493796779,pv,10142,117932
382193,1493796774,pv,10142,117932
382193,1493783606,pv,10142,117932
382193,1493783595,pv,10142,117932
382193,1493783590,pv,10142,117932
382193,1493783568,pv,10142,117932
382193,1493796738,pv,10142,117932
382193,1493784017,pv,10142,117932
382193,1493783560,pv,10142,117932
382193,1493796730,pv,10142,117932
382193,1493783558,pv,10142,117932
382193,1493783551,pv,10142,117932
382193,1493783543,pv,10142,117932
382193,1493783499,pv,10142,117932
382193,1493796725,pv,10142,117932
382193,1493796711,pv,10142,117932
382193,1493796643,pv,10142,117932
871272,1493799445,pv,10142,117932
75288,1493818122,pv,10142,117932
382193,1493796747,cart,10142,117932
1049473,1493791114,pv,10142,117932
738341,1493808265,pv,10142,117932
695856,1493770825,pv,10142,117932
255720,1493825439,pv,10142,117932
80296,1493819103,pv,10142,117932
980153,1493826523,pv,531,205635
995914,1493826564,pv,10849,335394
995914,1493826524,pv,10849,335394
995914,1493826471,pv,10849,335394
114839,1493770470,pv,10849,335394
969792,1493810108,pv,6421,136665
920750,1493819695,pv,7583,299541
920750,1493819700,pv,7583,299541
178044,1493771949,pv,7583,299541
2576,1493743793,pv,7583,299541
2576,1493743817,pv,7583,299541
2576,1493743853,pv,7583,299541
496261,1493784643,pv,7583,299541
496261,1493784686,pv,7583,299541
276415,1493822576,pv,7583,299541
1093999,1493800945,pv,7583,299541
914148,1493816448,pv,7583,299541
982782,1493823047,pv,7583,299541
982782,1493823406,pv,7583,299541
982782,1493823440,pv,7583,299541
982782,1493823444,pv,7583,299541
982782,1493822937,pv,7583,299541
982782,1493823322,pv,7583,299541
865281,1493760599,cart,7583,299541
717787,1493816815,pv,7583,299541
717787,1493816891,pv,7583,299541
717787,1493816892,pv,7583,299541
530730,1493819955,pv,7583,299541
530730,1493819935,pv,7583,299541
530730,1493819924,pv,7583,299541
530730,1493819888,pv,7583,299541
530730,1493820040,pv,7583,299541
530730,1493819914,pv,7583,299541
530730,1493819940,pv,7583,299541
530730,1493819934,pv,7583,299541
530730,1493819947,pv,7583,299541
530730,1493819774,pv,7583,299541
530730,1493819798,pv,7583,299541
499925,1493777348,pv,7583,299541
499925,1493777276,pv,7583,299541
637288,1493800515,fav,7583,299541
1070932,1493789706,buy,7583,299541
562562,1493799041,pv,7583,299541
562562,1493798606,pv,7583,299541
562562,1493799023,pv,7583,299541
562562,1493798969,pv,7583,299541
562562,1493798553,pv,7583,299541
562562,1493767948,pv,7583,299541
562562,1493798675,pv,7583,299541
562562,1493798681,pv,7583,299541
562562,1493799399,pv,7583,299541
562562,1493799177,pv,7583,299541
562562,1493799115,pv,7583,299541
562562,1493799053,pv,7583,299541
562562,1493799001,pv,7583,299541
562562,1493799686,pv,7583,299541
562562,1493767977,pv,7583,299541
562562,1493799459,pv,7583,299541
562562,1493799156,pv,7583,299541
562562,1493798955,pv,7583,299541
562562,1493799161,pv,7583,299541
562562,1493799495,pv,7583,299541
562562,1493799869,pv,7583,299541
1050507,1493809502,pv,7583,299541
1050507,1493808428,pv,7583,299541
1050507,1493808413,pv,7583,299541
1050507,1493808241,pv,7583,299541
1050507,1493808407,pv,7583,299541
1050507,1493809483,pv,7583,299541
97031,1493782654,pv,7583,299541
962007,1493741816,pv,7583,299541
71556,1493797944,pv,7583,299541
71556,1493797942,pv,7583,299541
71556,1493797816,pv,7583,299541
71556,1493797919,pv,7583,299541
71556,1493797803,pv,7583,299541
496261,1493784671,buy,7583,299541
1058458,1493749653,pv,7583,299541
637288,1493800343,pv,7583,299541
637288,1493800493,pv,7583,299541
637288,1493800515,pv,7583,299541
637288,1493800516,pv,7583,299541
326783,1493827182,pv,7583,299541
326783,1493826654,pv,7583,299541
746302,1493810356,pv,7583,299541
746302,1493810612,pv,7583,299541
746302,1493810616,pv,7583,299541
746302,1493810627,pv,7583,299541
746302,1493810628,pv,7583,299541
746302,1493810630,pv,7583,299541
746302,1493810088,pv,7583,299541
746302,1493810030,pv,7583,299541
746302,1493810355,pv,7583,299541
383920,1493811080,pv,7583,299541
383920,1493810658,pv,7583,299541
1070932,1493789626,pv,7583,299541
89710,1493774437,pv,7583,299541
89710,1493774490,pv,7583,299541
89710,1493773673,pv,7583,299541
89710,1493773658,pv,7583,299541
89710,1493773630,pv,7583,299541
89710,1493773638,pv,7583,299541
89710,1493773647,pv,7583,299541
89710,1493773646,pv,7583,299541
530730,1493820149,buy,7583,299541
182576,1493815586,pv,7583,299541
850344,1493805112,buy,7583,299541
600877,1493765785,pv,7583,299541
1016019,1493812974,pv,7583,299541
560040,1493811904,pv,7583,299541
560040,1493811907,pv,7583,299541
560040,1493811910,pv,7583,299541
560040,1493811912,pv,7583,299541
560040,1493813084,pv,7583,299541
560040,1493813088,pv,7583,299541
560040,1493813090,pv,7583,299541
560040,1493813096,pv,7583,299541
560040,1493813109,pv,7583,299541
560040,1493813100,pv,7583,299541
1032226,1493802492,pv,7583,299541
1032226,1493802575,pv,7583,299541
71556,1493797935,buy,7583,299541
562562,1493799037,buy,7583,299541
865281,1493760547,pv,7583,299541
865281,1493760615,pv,7583,299541
850344,1493804860,pv,7583,299541
850344,1493804867,pv,7583,299541
850344,1493805088,pv,7583,299541
850344,1493805120,pv,7583,299541
1048017,1493808913,pv,7583,299541
1037644,1493816355,pv,7583,299541
808975,1493777655,pv,7583,299541
808975,1493777672,pv,7583,299541
823488,1493787386,pv,7583,299541
1098015,1493775205,pv,7583,299541
481472,1493795099,pv,7583,299541
481472,1493795249,pv,7583,299541
481472,1493795289,pv,7583,299541
481472,1493795371,pv,7583,299541
702860,1493747066,pv,7583,299541
324595,1493815690,pv,7583,299541
324595,1493815699,pv,7583,299541
324595,1493815673,pv,7583,299541
324595,1493814837,pv,7583,299541
324595,1493814887,pv,7583,299541
324595,1493814983,pv,7583,299541
324595,1493823712,pv,7583,299541
324595,1493814999,pv,7583,299541
324595,1493815578,pv,7583,299541
324595,1493815593,pv,7583,299541
324595,1493823667,pv,7583,299541
324595,1493815597,pv,7583,299541
324595,1493823706,pv,7583,299541
324595,1493823708,pv,7583,299541
324595,1493815605,pv,7583,299541
324595,1493823707,pv,7583,299541
324595,1493815688,pv,7583,299541
324595,1493815672,pv,7583,299541
324595,1493815661,pv,7583,299541
324595,1493815606,pv,7583,299541
324595,1493815618,pv,7583,299541
324595,1493815647,pv,7583,299541
324595,1493815625,pv,7583,299541
808975,1493777750,fav,7583,299541
955962,1493819254,buy,5160,439734
955962,1493818664,pv,5160,439734
955962,1493818991,pv,5160,439734
955962,1493819271,pv,5160,439734
955962,1493819010,pv,5160,439734
955962,1493819243,pv,5160,439734
955962,1493819204,pv,5160,439734
746127,1493806553,pv,6617,437787
746127,1493806472,pv,6617,437787
746127,1493806507,pv,6617,437787
746127,1493806514,pv,6617,437787
595494,1493785020,pv,6617,437787
595494,1493785820,pv,6617,437787
595494,1493785836,pv,6617,437787
345826,1493790401,pv,6617,437787
1070343,1493806364,pv,6617,437787
829170,1493811917,pv,11164,22661
660819,1493819826,pv,6626,115827
851874,1493788551,buy,6409,210451
42711,1493773422,pv,4270,392753
485668,1493745827,pv,4270,392753
397844,1493781781,pv,908,344989
397844,1493781782,pv,908,344989
397844,1493781758,pv,908,344989
609982,1493791575,pv,908,344989
1063524,1493786156,pv,908,344989
339572,1493797338,pv,908,344989
422815,1493826326,cart,6115,230321
422815,1493826328,pv,6115,230321
986829,1493816167,pv,4749,269061
256644,1493793726,pv,4749,269061
1139810,1493826884,pv,4749,269061
1139810,1493826882,pv,4749,269061
1139810,1493826844,pv,4749,269061
1139810,1493826839,pv,4749,269061
1139810,1493826827,pv,4749,269061
1135577,1493820378,pv,5269,365669
575110,1493821060,pv,4626,213791
152353,1493817429,cart,9865,283040
152353,1493817427,pv,9865,283040
900587,1493812202,pv,6172,273329
1008984,1493800164,pv,6386,13036
247204,1493721848,pv,4522,12020
298330,1493745069,pv,4522,12020
876740,1493781831,buy,10489,355501
716996,1493820142,pv,10489,355501
876740,1493779181,pv,10489,355501
876740,1493779313,pv,10489,355501
876740,1493779320,pv,10489,355501
770682,1493816939,pv,4324,182401
770682,1493816919,pv,4324,182401
770682,1493816924,pv,4324,182401
770682,1493816938,pv,4324,182401
770682,1493816940,pv,4324,182401
1052365,1493812020,pv,45,38653
46189,1493796123,pv,1017,218185
1073553,1493822435,pv,1017,218185
35361,1493785451,pv,1017,218185
1069381,1493791465,pv,1017,218185
28072,1493818483,fav,1017,218185
488457,1493749305,pv,1017,218185
679718,1493819692,pv,1017,218185
749758,1493802400,pv,1017,218185
160804,1493764953,pv,1017,218185
723546,1493791789,pv,1017,218185
723546,1493791600,pv,1017,218185
168072,1493781984,pv,1017,218185
168072,1493782219,pv,1017,218185
168072,1493782004,pv,1017,218185
328017,1493766339,pv,1017,218185
961035,1493799860,pv,1017,218185
892382,1493767359,pv,1017,218185
1131856,1493802820,pv,1017,218185
336140,1493826853,pv,1017,218185
336140,1493826860,pv,1017,218185
336140,1493826818,pv,1017,218185
336140,1493826828,pv,1017,218185
336140,1493826841,pv,1017,218185
336140,1493826845,pv,1017,218185
910636,1493780935,pv,1017,218185
330804,1493788459,pv,1017,218185
1049470,1493795012,pv,1017,218185
87701,1493798536,pv,1017,218185
111650,1493782069,pv,1017,218185
54711,1493820302,pv,1017,218185
1006969,1493821159,pv,1017,218185
550564,1493778076,pv,1017,218185
550564,1493778040,pv,1017,218185
550564,1493778234,pv,1017,218185
550564,1493778233,pv,1017,218185
550564,1493778229,pv,1017,218185
550564,1493778193,pv,1017,218185
550564,1493778162,pv,1017,218185
550564,1493777977,pv,1017,218185
550564,1493777981,pv,1017,218185
546413,1493788046,pv,1017,218185
139081,1493755800,pv,1017,218185
28072,1493818489,pv,1017,218185
28072,1493818483,pv,1017,218185
836574,1493825783,pv,1017,218185
520737,1493771400,pv,1017,218185
788653,1493803774,pv,1017,218185
1111848,1493764061,pv,1017,218185
1048419,1493770219,pv,1017,218185
247733,1493768787,pv,1017,218185
937984,1493768291,pv,1017,218185
365265,1493744345,pv,1017,218185
688726,1493802602,pv,1017,218185
311823,1493812553,pv,1017,218185
237444,1493765247,pv,1017,218185
982930,1493765921,fav,1017,218185
167436,1493752267,pv,1017,218185
982930,1493765711,pv,1017,218185
982930,1493794071,pv,1017,218185
750966,1493825489,pv,1017,218185
446923,1493823990,pv,5467,336520
74208,1493799107,cart,5467,336520
89545,1493778059,pv,5467,336520
74208,1493798899,pv,5467,336520
74208,1493799141,pv,5467,336520
74208,1493799304,pv,5467,336520
74208,1493799135,pv,5467,336520
74208,1493798036,pv,5467,336520
873263,1493790832,pv,10642,97474
960487,1493792154,pv,6408,34991
196794,1493778986,pv,6408,34991
196794,1493778979,pv,6408,34991
197094,1493790213,pv,6408,34991
197094,1493790150,pv,6408,34991
237998,1493802857,pv,6539,93068
237998,1493805535,pv,6539,93068
237998,1493805532,pv,6539,93068
986770,1493790047,pv,4365,322883
921617,1493818994,pv,8799,452700
732878,1493742705,fav,1673,228765
1040915,1493743014,pv,1673,228765
235206,1493807010,buy,1673,228765
732878,1493813461,pv,1673,228765
732878,1493813460,pv,1673,228765
732878,1493742680,pv,1673,228765
732878,1493742708,pv,1673,228765
732878,1493742662,pv,1673,228765
732878,1493813258,pv,1673,228765
732878,1493742684,pv,1673,228765
732878,1493813261,pv,1673,228765
732878,1493742707,pv,1673,228765
732878,1493742649,pv,1673,228765
732878,1493742644,pv,1673,228765
732878,1493813462,pv,1673,228765
235206,1493807020,pv,1673,228765
235206,1493806732,pv,1673,228765
235206,1493806637,pv,1673,228765
235206,1493806727,pv,1673,228765
235206,1493806981,pv,1673,228765
1040915,1493743025,cart,1673,228765
1087201,1493823390,pv,7363,406260
91305,1493784902,pv,1456,21896
91305,1493784531,pv,1456,21896
91305,1493784411,pv,1456,21896
91305,1493784837,pv,1456,21896
91305,1493784912,pv,1456,21896
837905,1493762812,pv,9472,298963
451016,1493750202,pv,431,106847
257423,1493821056,pv,1154,236675
63519,1493767350,pv,1154,236675
733196,1493786024,pv,4254,49903
354922,1493774479,pv,4254,49903
354922,1493774651,pv,4254,49903
354922,1493774594,pv,4254,49903
354922,1493774406,pv,4254,49903
354922,1493774415,pv,4254,49903
354922,1493774450,pv,4254,49903
354922,1493774467,pv,4254,49903
1092570,1493826628,pv,4254,49903
733196,1493786041,fav,4254,49903
467099,1493822375,pv,4254,49903
636976,1493822863,pv,6141,116234
291726,1493802083,pv,5899,165471
291726,1493802061,pv,5899,165471
291726,1493802055,pv,5899,165471
291726,1493802043,pv,5899,165471
291726,1493802074,pv,5899,165471
1093342,1493796375,pv,6004,286083
162694,1493802914,pv,257,12869
593631,1493810646,cart,4640,236225
1017814,1493777576,pv,841,112372
199418,1493820915,pv,5944,396787
444174,1493795973,pv,7270,387413
444174,1493797382,pv,7270,387413
1070580,1493781347,pv,7146,224985
462301,1493787959,pv,6432,196981
462301,1493786027,pv,6432,196981
569427,1493740703,pv,5502,12020
970296,1493786068,pv,4282,79404
611999,1493813282,pv,1212,149474
405516,1493785972,pv,1147,43774
405516,1493785977,pv,1147,43774
405516,1493785971,pv,1147,43774
405516,1493785976,pv,1147,43774
405516,1493785910,pv,1147,43774
405516,1493785925,pv,1147,43774
405516,1493785962,pv,1147,43774
673969,1493824611,pv,9824,278902
673969,1493825070,pv,9824,278902
522353,1493784428,pv,4417,150545
